HUNDRED_BLOCK,LATITUDE,LONGITUDE
23XX BLOCK RUPERT ST,49.263770,-123.033644
31XX SCHOOL AVE,49.234305,-123.040256
12XX E 48TH AVE,49.226034,-123.081371
BROUGHTON ST / BARCLAY ST,49.287273,-123.133234
37XX INVERNESS ST,49.252269,-123.079857
22XX BLOCK ST CATHERINES ST,49.264549,-123.085221
8XX GLEN DR,49.252173,-123.081842
RHODES ST / KINGSWAY AVE,49.238281,-123.050202
36XX BLOCK VICTORIA DR,49.252939,-123.066245
CARTIER ST / W 49TH AVE,49.226864,-123.137461
31XX BLOCK RUPERT ST,49.256960,-123.033664
85XX BLOCK SHAUGHNESSY ST,49.209240,-123.128824
W 2ND AVE / MACDONALD ST,49.270156,-123.168261
71XX BLOCK KNIGHT ST,49.219517,-123.077106
41XX BLOCK ALEXANDRA ST,49.249299,-123.141478
9XX W 58TH AVE,49.218108,-123.126174
39XX LILLOOET ST,49.249639,-123.039071
27XX BLOCK SPRUCE ST,49.261574,-123.129020
6XX BLOCK E 58TH AVE,49.217153,-123.092975
46XX BLOCK W 6TH AVE,49.267318,-123.211884
72XX BLOCK DUFF ST,49.218837,-123.064567
17XX BLOCK W 43RD AVE,49.232556,-123.145607
10XX W 46TH AVE,49.229290,-123.128284
W 41ST AVE / OAK ST,49.233914,-123.128157
31XX BLOCK COURTENAY ST,49.259170,-123.200109
59XX BLOCK ELM ST,49.232840,-123.164210
68XX BLOCK HEATHER ST,49.223963,-123.123681
W BROADWAY AVE / MAPLE ST,49.263834,-123.150528
68XX BLOCK LABURNUM ST,49.224087,-123.150955
27XX E 50TH AVE,49.223797,-123.052358
60XX BLOCK FLEMING ST,49.229783,-123.072957
33XX BLOCK PRICE ST,49.244127,-123.034251
19XX BLOCK W 37TH AVE,49.236665,-123.067176
50XX BLOCK ARBUTUS ST,49.240944,-123.154680
30XX BLOCK W 43RD AVE,49.231072,-123.043253
2XX BLOCK W 23RD AVE,49.250009,-123.109859
34XX BLOCK W 13TH AVE,49.260642,-123.180695
54XX BLOCK ELM ST,49.237398,-123.164031
25XX BLOCK W 41ST AVE,49.234680,-123.162740
29XX BLOCK W 28TH AVE,49.245412,-123.044061
29XX BLOCK W 27TH AVE,49.248061,-123.170593
30XX BLOCK PINE ST,49.259005,-123.143544
18XX E KENT AV N,49.209552,-123.074346
80XX BLOCK BORDEN ST,49.211940,-123.074061
24XX BLOCK WINDSOR ST,49.263435,-123.083257
21XX E 43RD AVE,49.231201,-123.063687
36XX CLARK DR,49.252371,-123.077980
25XX BLOCK E 3RD AVE,49.269176,-123.162334
28XX BLOCK MACKENZIE ST,49.261401,-123.170234
29XX W 31ST AVE,49.244203,-123.170094
77XX BLOCK ONTARIO ST,49.215030,-123.106342
45XX BLOCK W 3RD AVE,49.270190,-123.209367
15XX BLOCK W 16TH AVE,49.256940,-123.139250
52XX BLOCK EAST BLVD,49.239187,-123.154851
58XX BLOCK CARNARVON ST,49.233798,-123.173033
92XX BLOCK OAK ST,49.201119,-123.130487
67XX BLOCK LANCASTER ST,49.229285,-123.041736
5XX BLOCK E 41ST AVE,49.233517,-123.116392
11XX E KENT AVE N,49.209407,-123.076880
43XX BLOCK CARTIER ST,49.246498,-123.136763
34XX BLOCK RENFREW ST,49.254482,-123.044322
KITCHENER ST / COTTON DR,49.272162,-123.071496
1XX BLOCK MALTA PL,49.255147,-123.026421
21XX BLOCK VINE ST,49.267412,-123.157528
VENABLES ST / COMMERCIAL DVRS,49.282729,-123.120738
20XX BLOCK E KENT AVE S,49.207229,-123.066242
45XX BLOCK ANGUS DR,49.245643,-123.145425
49XX BLOCK ARGYLE ST,49.240188,-123.070847
54XX BLOCK FRASER ST,49.235737,-123.090441
35XX BLOCK E 22ND AVE,49.250627,-123.028524
57XX BLOCK RUPERT ST,49.232912,-123.043070
24XX BLOCK E 15TH AVE,49.258283,-123.160362
8XX BLOCK W 61ST AVE,49.214757,-123.088051
12XX BLOCK PARK DR,49.215151,-123.132570
34XX BLOCK ARCHIMEDES ST,49.234990,-123.032265
45XX BLOCK PRINCE EDWARD ST,49.244400,-123.096892
58XX BLOCK CHESTER ST,49.231975,-123.089185
31XX BLOCK BLANCA ST,49.259198,-123.215130
43XX BLOCK MARGUERITE ST,49.247464,-123.144656
78XX BLOCK PRINCE EDWARD ST,49.214569,-123.097895
TRAFALGAR ST / W 15TH AVE,49.258371,-123.164880
31XX BLOCK CARNARVON ST,49.257859,-123.172251
34XX BLOCK E HASTINGS ST,49.281050,-123.032017
22XX BLOCK W 20TH AVE,49.254436,-123.155758
25XX BLOCK TRIMBLE ST,49.264658,-123.206017
63XX BLOCK VICTORIA DR,49.227191,-123.065653
74XX BLOCK ONTARIO ST,49.217738,-123.106193
4XX BLOCK FELLOWES ST,49.288682,-123.027286
19XX BLOCK E 5TH AVE,49.267183,-123.147809
25XX BLOCK W 35TH AVE,49.240339,-123.162700
37XX BLOCK W 23RD AVE,49.251926,-123.186622
21XX BLOCK CAROLINA ST,49.265315,-123.090968
18XX BLOCK E KENT AVE S,49.207841,-123.068417
E 26TH AVE / QUEBEC ST,49.248032,-123.103217
2XX BLOCK HAWKS AVE,49.282958,-123.087099
COLUMBIA ST / W 11TH AVE,49.261257,-123.109531
66XX PRINCE ALBERT ST,49.224987,-123.088002
48XX BLOCK HUDSON ST,49.242151,-123.134528
VENABLES ST / RENFREW ST,49.276425,-123.044116
25XX W 23RD AVE,49.251876,-123.165064
TRIUMPH ST / SEMLIN DR,49.283929,-123.063591
16XX BLOCK E 58TH AVE,49.217243,-123.073993
10XX BLOCK E KENT AVE S,49.203638,-123.127285
86XX BLOCK CAMBIE ST,49.207769,-123.117249
CHAMPLAIN CRES / MAQUINNA DR,49.215664,-123.030333
34XX BLOCK BURKHOLDER DR,49.219667,-123.031764
53XX LARCH ST,49.237944,-123.162631
13XX BLOCK W 53RD AVE,49.221830,-123.080222
18XX BLOCK W 30TH AVE,49.244625,-123.147026
67XX BLOCK BALSAM ST,49.225118,-123.161327
36XX BLOCK W 29TH AVE,49.244446,-123.100814
LOUGHEED HWY / E BROADWAY AVE,49.262051,-123.030934
34XX W 34TH AVE,49.241427,-123.180310
W 31ST AVE / MACKENZIE ST,49.244216,-123.170209
25XX BLOCK W 8TH AVE,49.264868,-123.162163
24XX BLOCK MCLEAN DR,49.264246,-123.075554
69XX PRINCE EDWARD ST,49.221806,-123.097590
3XX BLOCK W 22ND AVE,49.251081,-123.111339
29XX BLOCK W 3RD AVE,49.269270,-123.170097
21XX BLOCK W 20TH AVE,49.254386,-123.152981
48XX BLOCK PATON ST,49.244110,-123.160648
VICTORIA DR / E 8TH AVE,49.263260,-123.065926
14XX BLOCK W 37TH AVE,49.237970,-123.137148
81XX BLOCK INVERNESS ST,49.212005,-123.079862
9XX BLOCK E 30TH AVE,49.243233,-123.085844
24XX BLOCK E 54TH AVE,49.220199,-123.057802
81XX BLOCK HUDSON ST,49.212228,-123.134229
11XX BLOCK W 26TH AVE,49.248168,-123.129782
45XX BLOCK ST CATHERINES ST,49.243804,-123.085920
54XX BLOCK SOPHIA ST,49.235861,-123.099379
17XX BLOCK WATERLOO ST,49.271232,-123.179555
33XX FLEMING ST,49.255785,-123.070910
23XX BLOCK W 51ST AVE,49.223063,-123.059209
55XX BLOCK HOLLAND ST,49.236366,-123.192292
17XX BLOCK DUNBAR ST,49.271284,-123.183490
46XX BLOCK DUCHESS ST,49.243307,-123.047501
9XX BLOCK E 55TH AVE,49.219865,-123.086224
E 6TH AVE / ST CATHERINES ST,49.265148,-123.085218
81XX BLOCK ELLIOTT ST,49.210274,-123.055314
9XX BLOCK E 47TH AVE,49.227295,-123.085846
50XX BLOCK ROSS ST,49.239268,-123.082369
55XX BALACLAVA ST,49.236627,-123.176694
34XX BLOCK COLUMBIA ST,49.254824,-123.109790
32XX SW MARINE DR,49.229119,-123.176028
20XX CAMBIE STREET BRDG,49.271762,-123.114933
41XX KAMLOOPS ST,49.247039,-123.054238
37XX BLOCK W 3RD AVE,49.269511,-123.185772
15XX BLOCK COTTON DR,49.270999,-123.071501
21XX BLOCK W 37TH AVE,49.236917,-123.063735
46XX BLOCK HENRY ST,49.243259,-123.077594
QUEBEC ST / E 29TH AVE,49.244494,-123.102583
1XX BLOCK CASSIAR ST,49.283796,-123.030852
12XX BLOCK LILLOOET ST,49.274204,-123.038870
26XX BLOCK ST GEORGE ST,49.261898,-123.093001
W 16TH AVE / BALSAM ST,49.257405,-123.160281
39XX BLOCK WELWYN ST,49.250345,-123.069431
COMMERCIAL DR / N GRANDVIEW HWY,49.263731,-123.069751
E 55TH AVE / SOPHIA ST,49.220104,-123.099774
36XX BLOCK E 11TH AVE,49.262529,-123.183940
WINDERMERE ST / VENABLES ST,49.276402,-123.036328
30XX BLOCK BLENHEIM ST,49.259287,-123.177975
UNIT BLOCK PACIFIC DR,49.274630,-123.113640
31XX BLOCK E KENT N AVE,49.206679,-123.040606
66XX EAST BOULEVARD BLVD,49.225788,-123.153642
23XX BLOCK W KING EDWARD AVE,49.250601,-123.156855
72XX GWILLIM CRES,49.218218,-123.025914
NANAIMO ST / FRANKLIN ST,49.282063,-123.056466
RENFREW ST / TURNER ST,49.279078,-123.044086
OAK ST / W 15TH AVE,49.257821,-123.127019
10XX NANAIMO ST,49.275623,-123.056565
54XX TRAFALGAR ST,49.237500,-123.165764
22XX BLOCK VANNESS AVE,49.239235,-123.034127
4XX W 63RD AVE,49.213177,-123.116748
7XX BLOCK NOOTKA ST,49.278497,-123.041484
14XX BLOCK NAPIER ST,49.274914,-123.075818
HEMLOCK ST / W 15TH AVE,49.257979,-123.136299
36XX BLOCK E 25TH AVE,49.247890,-123.026363
RENFREW ST / E 10TH AVE,49.260866,-123.044219
22XX BLOCK E 43RD AVE,49.231187,-123.062088
WESTERN ST / NORTHERN ST,49.271839,-123.099379
63XX BLOCK ST CATHERINES ST,49.227407,-123.086555
65XX FREDERICK ST,49.225422,-123.091959
28XX BLOCK E 3RD AVE,49.269249,-123.168428
7XX E 18TH AVE,49.254621,-123.090025
35XX BLOCK W 13TH AVE,49.260667,-123.182084
36XX BLOCK GRAVELEY ST,49.270321,-123.025763
9XX E 55TH AVE,49.219865,-123.086224
PINE ST / W 11TH AVE,49.261800,-123.143464
BOUNDARY RD / LOUGHEED HWY,49.265618,-123.023747
39XX BLOCK W 20TH AVE,49.254701,-123.190672
21XX BLOCK LARCH ST,49.239586,-123.162587
13XX BLOCK WILLIAM ST,49.274043,-123.077156
27XX WAVERLEY AVE,49.226709,-123.051659
36XX HANDEL AVE,49.210372,-123.027395
14XX PENTICTON ST,49.269809,-123.052108
73XX BLOCK INVERNESS ST,49.218623,-123.080041
KNIGHT ST / E 41ST AVE,49.232768,-123.077128
81XX ST GEORGE ST,49.211617,-123.094265
1XX BLOCK E 27TH AVE,49.246898,-123.107561
BALSAM ST / W 1ST AVE,49.270895,-123.159764
11XX BALFOUR AVE,49.252004,-123.129648
25XX E KENT AVE N,49.205933,-123.059499
18XX BLOCK LILLOOET ST,49.268501,-123.038955
37XX BLOCK W 36TH AVE,49.239499,-123.186760
66XX BLOCK BALSAM ST,49.226115,-123.161282
3XX W 45TH AVE,49.229694,-123.112935
W 14TH AVE / HEMLOCK ST,49.258870,-123.136269
34XX BLOCK HIGHBURY ST,49.256488,-123.187996
SPRUCE ST / W 7TH AVE,49.265205,-123.128912
23XX E 12TH AVE,49.259334,-123.057987
E 53RD AVE / FRASER ST,49.221770,-123.090858
64XX FREMLIN ST,49.217056,-123.127168
44XX JOHN ST,49.245742,-123.097349
E 36TH AVE / MAIN ST,49.238141,-123.101603
20XX BLOCK CORNWALL AVE,49.272501,-123.150202
78XX INVERNESS ST,49.215093,-123.080086
INVERNESS ST / E 41ST AVE,49.232793,-123.079781
59XX FREDERICK ST,49.225422,-123.091959
28XX BLOCK CROWN ST,49.261346,-123.193962
46XX BLOCK MARGUERITE ST,49.244403,-123.143993
18XX TRUTCH ST,49.270260,-123.175652
W BROADWAY AVE / COLUMBIA ST,49.263122,-123.109458
65XX BLOCK INVERNESS ST,49.225331,-123.080023
NELSON ST / CHILCO ST,49.291299,-123.141563
3XX E 44TH AVE,49.229623,-123.098438
18XX COLLINGWOOD ST,49.270357,-123.181613
49XX BLOCK SOMERVILLE ST,49.240243,-123.085673
33XX W 23RD AVE,49.251925,-123.177964
41XX BLOCK BOUNDARY RD,49.247855,-123.023494
4XX BLOCK W 7TH AVE,49.264496,-123.095856
27XX BLOCK CYPRESS ST,49.261919,-123.148166
16XX BLOCK E 22ND AVE,49.250343,-123.071296
62XX BLOCK KIRKLAND ST,49.228070,-123.024703
56XX BLOCK GLADSTONE ST,49.232923,-123.062106
62XX BLOCK KINGS LYNN ST,49.228093,-123.025959
44XX BLOCK LILLOOET ST,49.244549,-123.039105
O BLOCK W 10TH AV,49.262974,-123.160062
69XX BLOCK DAWSON ST,49.221163,-123.048942
3XX BLOCK E 11TH AVE,49.261259,-123.111115
50XX BLOCK OAK ST,49.241487,-123.127789
39XX BLOCK CAROLINA ST,49.249262,-123.092065
30XX BLOCK HORLEY ST,49.238403,-123.043542
26XX BLOCK TOLMIE ST,49.262983,-123.212163
59XX BLOCK BERKELEY ST,49.230026,-123.057929
46XX BLOCK CLARENDON ST,49.243706,-123.053460
27XX BLOCK ST GEORGE ST,49.260689,-123.093016
38XX BLOCK PRINCE EDWARD ST,49.251122,-123.096670
41XX BLOCK FRASER ST,49.248606,-123.090115
76XX BLOCK THORNHILL DR,49.214526,-123.068480
36XX MAXWELL ST,49.252487,-123.070112
60XX BLOCK MACKENZIE ST,49.232370,-123.170298
15XX BLOCK CAROLINA ST,49.265315,-123.090968
26XX BLOCK W 23RD AVE,49.251876,-123.165064
33XX BLOCK MAIN ST,49.255730,-123.101256
31XX BLOCK WINDERMERE ST,49.256020,-123.036504
13XX BLOCK W 26TH AVE,49.247495,-123.078439
34XX BLOCK CAMBIE ST,49.254958,-123.115090
84XX BLOCK ADERA ST,49.210505,-123.143617
6XX WOODLAND DR,49.279372,-123.072663
16XX BLOCK W 61ST AVE,49.214595,-123.074181
3XX BLOCK E KING EDWARD AVE,49.248814,-123.111174
69XX BLOCK ANGUS DR,49.223001,-123.148109
16XX BLOCK E 36TH AVE,49.237626,-123.073651
40XX BLOCK WINDSOR ST,49.262541,-123.083271
58XX BLOCK FRASER ST,49.231938,-123.090565
56XX BLOCK SELKIRK ST,49.234060,-123.133321
79XX BLOCK CARTIER ST,49.214098,-123.137606
29XX BLOCK NOOTKA ST,49.261370,-123.040182
22XX BLOCK GLEN DR,49.266331,-123.081392
9XX E 37TH AVE,49.236491,-123.086270
28XX BLOCK KAMLOOPS ST,49.258242,-123.054743
60XX BLOCK COLLINGWOOD PL,49.231674,-123.182149
14XX BLOCK E 51ST AVE,49.223385,-123.077437
19XX BLOCK E BROADWAY AVE,49.263605,-123.148343
82XX BLOCK ARGYLE ST,49.210050,-123.071266
26XX BLOCK W 18TH AVE,49.256388,-123.164077
20XX BLOCK HARRISON DR,49.210623,-123.066048
8XX BLOCK W 69TH AVE,49.209151,-123.124269
80XX BLOCK HAIG ST,49.213083,-123.136917
23XX RIVERWOOD WAY,49.206279,-123.059497
40XX BLOCK YEW ST,49.250463,-123.155670
FRANKLIN ST / COMMERCIAL DR,49.282190,-123.070364
55XX BLOCK EAST BOULEVARD BLVD,49.236556,-123.154918
25XX BLOCK CYPRESS ST,49.262878,-123.148132
35XX BLOCK W 19TH AVE,49.255552,-123.181860
28XX BLOCK WOODLAND DR,49.259626,-123.073663
42XX BLOCK KAMLOOPS ST,49.246955,-123.054231
33XX BLOCK E 28TH AVE,49.245367,-123.034365
50XX PRINCE ALBERT ST,49.240117,-123.087949
2XX BLOCK W 45TH AVE,49.229626,-123.110984
57XX MCKINNON ST,49.232859,-123.038738
77XX BLOCK BIRCH ST,49.215632,-123.136235
77XX BLOCK INVERNESS ST,49.215093,-123.080086
24XX GALT ST,49.242577,-123.057274
30XX ARBUTUS ST,49.259156,-123.153092
12XX BLOCK W 33RD AVE,49.241594,-123.132384
31XX BLOCK LARCH ST,49.239623,-123.162587
20XX E 32ND AVE,49.241511,-123.064643
29XX BLOCK W 2ND AVE,49.268499,-123.044092
6XX BLOCK GLEN DR,49.252173,-123.081842
36XX BLOCK W 20TH AVE,49.254681,-123.178860
LAMEYS MILL RD / ANDERSON ST,49.269301,-123.137830
36XX BLOCK WINDERMERE ST,49.252766,-123.036519
48XX BLOCK GLADSTONE ST,49.241572,-123.062822
42XX BLOCK JOHN ST,49.247583,-123.097235
80XX BLOCK PRINCE EDWARD ST,49.212981,-123.097908
32XX W 51ST AVE,49.225513,-123.185825
43XX BLOCK KAMLOOPS ST,49.246923,-123.054231
28XX BLOCK E 43RD AVE,49.231157,-123.048891
29XX BLOCK HEMLOCK ST,49.259347,-123.136235
SOPHIA ST / E 26TH AVE,49.247543,-123.099120
4XX BLOCK GREAT NORTHERN WAY,49.266800,-123.095260
27XX BLOCK NANAIMO ST,49.240876,-123.058635
32XX BLOCK W 28TH AVE,49.246895,-123.176051
35XX BLOCK SW MARINE DR,49.230139,-123.182031
34XX BLOCK MONS DR,49.251930,-123.031062
40XX BLOCK YUKON ST,49.249253,-123.112800
4XX BLOCK N KAMLOOPS ST,49.281617,-123.054572
39XX BLOCK ST CATHERINES ST,49.250004,-123.085767
2XX BLOCK PEVERIL AVE,49.247651,-123.109968
22XX BLOCK NOOTKA ST,49.264787,-123.041527
64XX CROWN ST,49.228596,-123.196202
16XX BLOCK PINE CRES,49.246373,-123.147175
68XX BLOCK NANAIMO ST,49.222437,-123.059258
NICOLA ST / HARO ST,49.287981,-123.132165
34XX BLOCK E 28TH AVE,49.245331,-123.030961
31XX NOOTKA ST,49.256018,-123.041556
36XX BLOCK W 6TH AVE,49.266859,-123.183703
26XX BLOCK GARDEN DR,49.261271,-123.058161
65XX BLOCK HEATHER ST,49.226372,-123.123585
22XX BLOCK ALDER ST,49.266018,-123.131273
28XX NANAIMO ST,49.240880,-123.058635
25XX BLOCK BROCK ST,49.243697,-123.055211
30XX BLOCK E BROADWAY AVE,49.264144,-123.172158
65XX BLOCK EAST BLVD,49.227077,-123.154416
16XX BLOCK E 29TH AVE,49.244447,-123.100896
48XX BLOCK KNIGHT ST,49.241591,-123.076283
28XX BLOCK E KENT AVE S,49.206051,-123.049466
40XX BLOCK MAIN ST,49.248824,-123.101023
45XX BLOCK TODD ST,49.243517,-123.044628
23XX BLOCK BALSAM ST,49.265652,-123.159962
66XX BLOCK VIVIAN ST,49.223777,-123.050366
10XX BLOCK E PENDER ST,49.280064,-123.082658
38XX BLOCK WALLACE ST,49.241982,-123.190893
20XX BLOCK W 44TH AVE,49.230246,-123.065086
25XX BLOCK OLIVER CRES,49.249597,-123.162700
21XX BLOCK N GRANDVIEW HWY,49.258153,-123.047031
5XX BLOCK W 59TH AVE,49.216946,-123.117002
32XX BLOCK E 8TH AVE,49.265064,-123.175777
77XX BLOCK ARGYLE ST,49.214543,-123.071990
24XX BLOCK W 34TH AVE,49.241272,-123.161115
50XX BLOCK DUNBAR ST,49.241410,-123.185254
36XX BLOCK YUKON ST,49.252900,-123.112647
17XX BLOCK PARKER ST,49.275751,-123.070079
39XX W BROADWAY AVE,49.264645,-123.190839
FRANKLIN ST / SALSBURY DR,49.282161,-123.068252
17XX BLOCK W 16TH AVE,49.257119,-123.143746
19XX BLOCK W 11TH AVE,49.260416,-123.065245
62XX BLOCK WINDSOR ST,49.228124,-123.085150
7XX W 42ND AVE,49.232868,-123.123867
37XX WINDSOR ST,49.251391,-123.083776
E 45TH AVE / ARLINGTON ST,49.229246,-123.027771
52XX BLOCK FRASER ST,49.237823,-123.090414
33XX BLOCK E 5TH AVE,49.265659,-123.032887
87XX BLOCK AISNE ST,49.207721,-123.122754
56XX BLOCK MCKINNON ST,49.232859,-123.038738
32XX BLOCK SOPHIA ST,49.256545,-123.098407
27XX SW MARINE DR,49.225249,-123.166164
34XX OAK ST,49.255290,-123.127281
59XX BLOCK BLENHEIM ST,49.232811,-123.178698
33XX BLOCK W 11TH AVE,49.262428,-123.177798
31XX BLOCK STEPHENS ST,49.258645,-123.166411
35XX BLOCK CROWN ST,49.256555,-123.193549
W 33RD AVE / LARCH ST,49.242285,-123.162479
38XX BLOCK DUMFRIES ST,49.251008,-123.073276
PACIFIC ST / JERVIS ST,49.280714,-123.138130
36XX BLOCK W 17TH AVE,49.257364,-123.184703
24XX BLOCK ST GEORGE ST,49.263787,-123.092962
34XX BLOCK SEAFORTH DR,49.253487,-123.031899
51XX BLOCK ST MARGARETS ST,49.238096,-123.056541
21XX BLOCK E 37TH AVE,49.236917,-123.063735
TYNE ST / EUCLID AVE,49.235175,-123.030428
10XX BLOCK E 40TH AVE,49.234973,-123.130425
13XX DOGWOOD AVE,49.223423,-123.135322
69XX BLOCK FRONTENAC ST,49.224667,-123.025988
34XX BLOCK MATAPAN CRES,49.257181,-123.030040
TRIMBLE ST / W 13TH AVE,49.261038,-123.206202
41XX BLOCK CYPRESS CRES,49.249321,-123.148866
31XX BLOCK MACKENZIE ST,49.258930,-123.170350
11XX BLOCK W 64TH AVE,49.211948,-123.084255
14XX BLOCK E 47TH AVE,49.227662,-123.077891
30XX SE MARINE DR,49.207989,-123.042726
3XX BLOCK E 59TH AVE,49.216692,-123.099815
62XX BLOCK PRINCE ALBERT ST,49.228295,-123.087896
72XX BLOCK CULLODEN ST,49.218937,-123.078507
12XX BLOCK COMMERCIAL DR,49.273917,-123.069512
16XX E 53RD AVE,49.221737,-123.072499
18XX E 56TH AVE,49.219038,-123.069899
MAIN ST / E 55TH AVE,49.220147,-123.101827
61XX BLOCK PRINCE ALBERT ST,49.229034,-123.087872
70XX BLOCK LANARK ST,49.220008,-123.076086
20XX BLOCK E 51ST AVE,49.223456,-123.066167
E 56TH AVE / QUEBEC ST,49.219335,-123.104011
BURRARD ST / BURNABY ST,49.278394,-123.130245
53XX BLOCK MAIN ST,49.237190,-123.101623
FRASER ST / E 26TH AVE,49.247583,-123.090151
28XX BLOCK VINE ST,49.261109,-123.157747
36XX BLOCK HIGHBURY ST,49.255146,-123.188025
42XX BLOCK WINDSOR ST,49.247723,-123.083903
28XX BLOCK W 10TH AVE,49.263211,-123.168217
2XX BLOCK W 48TH AVE,49.226638,-123.101507
E 24TH AVE / SOPHIA ST,49.249334,-123.098688
E 56TH AVE / ONTARIO ST,49.219373,-123.106167
32XX BLOCK CAROLINA ST,49.256427,-123.091812
10XX BLOCK E 22ND AVE,49.250908,-123.083709
6XX BLOCK E 48TH AVE,49.226500,-123.092547
W 36TH AVE / MACKENZIE ST,49.239474,-123.170273
51XX BLOCK INVERNESS ST,49.238077,-123.080181
FRASER ST / E 5TH AVE,49.266122,-123.089081
24XX BLOCK STEPHENS ST,49.264920,-123.166490
FRASER ST / E 41ST AVE,49.232955,-123.090634
51XX BLOCK FRASER ST,49.238308,-123.090417
81XX BLOCK PRINCE EDWARD ST,49.212196,-123.097923
45XX BLOCK CONNAUGHT DR,49.245228,-123.139223
NANAIMO ST / E 51ST AVE,49.222588,-123.059241
COMMERCIAL DR / COMMERCIAL DVRS,49.282729,-123.120738
19XX BLOCK COLLINGWOOD ST,49.269484,-123.181629
HAWKS AVE / KEEFER ST,49.279282,-123.087250
1XX BLOCK N GARDEN DR,49.283893,-123.057785
60XX BLOCK ONTARIO ST,49.230397,-123.105752
60XX BLOCK CULLODEN ST,49.229948,-123.078493
17XX BLOCK E 18TH AVE,49.255367,-123.148539
MAIN ST / E 30TH AVE,49.243277,-123.101355
39XX BLOCK GLADSTONE ST,49.249925,-123.060406
44XX BLOCK BOUNDARY RD,49.244693,-123.023584
59XX GRANVILLE ST,49.205890,-123.140643
W KING EDWARD AVE / ONTARIO ST,49.248846,-123.105001
65XX PRINCE ALBERT ST,49.225526,-123.087986
33XX BLOCK INVERNESS ST,49.254898,-123.079766
16XX BLOCK W 1ST AVE,49.269577,-123.071554
11XX BOUNDARY RD,49.274814,-123.023379
24XX BLOCK HEMLOCK ST,49.265352,-123.135942
28XX BLOCK WILLIAM ST,49.274229,-123.046747
23XX BLOCK COLUMBIA ST,49.263847,-123.109431
COMMERCIAL DR / KITCHENER ST,49.272143,-123.069557
16XX BLOCK YEW ST,49.271698,-123.154984
32XX EUCLID AVE,49.238416,-123.038494
34XX BLOCK TRAFALGAR ST,49.256353,-123.165073
29XX BLOCK E 43RD AVE,49.231102,-123.046087
PANDORA ST / WOODLAND DR,49.283117,-123.072602
10XX VICTORIA DR,49.275693,-123.065605
W 41ST AVE / YEW ST,49.234616,-123.157764
19XX BLOCK TRAFALGAR ST,49.269216,-123.164499
22XX BLOCK HIGHBURY ST,49.266494,-123.187166
71XX BLOCK QUEBEC ST,49.220241,-123.103958
15XX BLOCK SEMLIN DR,49.271688,-123.063778
77XX BLOCK ASH ST,49.246837,-123.118497
82XX BLOCK OSLER ST,49.211457,-123.131502
32XX BLOCK WILLOW ST,49.256999,-123.122028
SALSBURY DR / E GEORGIA ST,49.278455,-123.068335
ONTARIO ST / E 10TH AVE,49.261434,-123.073740
20XX BLOCK E 52ND AVE,49.222621,-123.066617
42XX BLOCK WATSON ST,49.247477,-123.100499
17XX BLOCK MAIN ST,49.270028,-123.100546
63XX WEST BOULEVARD BLVD,49.232208,-123.155672
E 22ND AVE / PRINCE ALBERT ST,49.250973,-123.087671
2XX BLOCK CASSIAR ST,49.282956,-123.030840
66XX BLOCK ARGYLE ST,49.225239,-123.071740
E 54TH AVE / NANAIMO ST,49.220217,-123.059360
25XX BLOCK E 7TH AVE,49.263866,-123.054570
E 18TH AVE / PRINCE ALBERT ST,49.254607,-123.087534
33XX W 5TH AVE,49.267642,-123.177896
51XX CHAMBERS ST,49.238094,-123.052983
ST CATHERINES ST / E 13TH AVE,49.258781,-123.085306
56XX BLOCK MAPLE ST,49.235638,-123.152001
70XX BLOCK ARLINGTON ST,49.220136,-123.030028
84XX BLOCK PORTSIDE CRT,49.207299,-123.061821
66XX TODERICK ST,49.228830,-123.028914
12XX BLOCK W 49TH AVE,49.226705,-123.133266
4XX BLOCK KAMLOOPS ST,49.281617,-123.054572
STRATHMORE MEWS / PACIFIC ST,49.276808,-123.132102
12XX BLOCK E 26TH AVE,49.248211,-123.131936
36XX BLOCK HANDEL AVE,49.210372,-123.027395
69XX ARLINGTON ST,49.220136,-123.030028
23XX BLOCK BALACLAVA ST,49.265902,-123.173913
24XX BLOCK W 43RD AVE,49.231173,-123.060000
29XX SKEENA ST,49.260158,-123.028485
E 57TH AVE / MAIN ST,49.218454,-123.101887
MAIN ST / E 57TH AVE,49.218454,-123.101887
80XX FRENCH ST,49.213117,-123.139009
82XX BLOCK MONTCALM ST,49.211516,-123.135648
E 1ST CORDOVA ST,49.282181,-123.093360
36XX BLOCK MAXWELL ST,49.252487,-123.070112
